###################################################
Cluster 1
Word	#Occurence
'superfluousness'	1
'discerns'	1
'outran'	1
'boat-spades'	1
'upwardly'	1
'artificially'	1
'let''s'	1
'affidavit'	1
'loyal'	1
'clerical'	1
'creative'	1
'entertaining'	1
'bobbed'	1
'may-time'	1
'macassar'	1
'fourth-of-july'	1
'unsuspecting'	1
'purposeless'	1
'flints'	1
'panels'	1
'chop'	1
'sadness'	1
'inhabitiveness'	1
'eliza'	1
'issues'	1
'jocularly'	1
'typifies'	1
'refiningly'	1
'over-clouded'	1
'lustrous'	1
'pictorial'	1
'delusions'	1
'risks'	1
'guarantees'	1
'puffed'	1
'suicides'	1
'manufacturing'	1
'prophetic'	1
'moss-bearded'	1
'properties'	1
'bipeds'	1
'punch-bowl'	1
'abstemious'	1
'ripening'	1
'organizations'	1
'slogan'	1
'purge'	1
'hypothesize'	1
'arrange'	1
'conveniently'	1
'soonest'	1
'transcend'	1
'cabalistically-cut'	1
'haply'	1
'ejaculates'	1
'fortunately'	1
'ill-looking'	1
'fat-cutter'	1
'unobtrusive'	1
'cato'	1
'sea-ravens'	1
'bow-ribs'	1
'outstretching'	1
'wonderfullest'	1
'turnstile'	1
'serenest'	1
'sinecures'	1
'exceptionable'	1
'who-ee'	1
'cudgelling'	1
'statistical'	1
'blooded'	1
'hastier'	1
'hugged'	1
'molest'	1
'fertilely'	1
'smothering'	1
'subtler'	1
'lingers'	1
'encouraged'	1
'militant'	1
'greenly'	1
'duskier'	1
'shines'	1
'plied'	1
'freckled'	1
'ahaz-dial'	1
'chattering'	1
'disembowelled'	1
'neglected'	1
'acknowledging'	1
'elevate'	1
'unstreaked'	1
'create'	1
'ignoring'	1
'excluding'	1
'demonstrate'	1
'unhaunted'	1
'freshened'	1
'cohered'	1
'edging'	1
'transferringly'	1
'sheltered'	1
'outnumber'	1
'standest'	1
'protruded'	1
'reigneth'	1
'rome''s'	1
'superseded'	1
'cured'	1
'pommel'	1
'en'	1
'passant'	1
'oftenest'	1
'diademed'	1
'scarry'	1
'enjoining'	1
'cullest'	1
'graces'	1
'cooling'	1
'sweeps'	1
'loosed'	1
'passionately'	1
'twenty-six'	1
'alfred'	1
'affronted'	1
'detects'	1
'uneventfulness'	1
'troublesome'	1
'untainted'	1
'doggedly'	1
'unmanifested'	1
'unset'	1
'punctually'	1
'hippogriff'	1
'cloud-shadows'	1
'hand-clappings'	1
'ejaculated'	1
'spraining'	1
'unretracing'	1
'tranquillity'	1
'inexperience'	1
'filing'	1
'droopings'	1
'exegetist'	1
'retains'	1
'atmospheres'	1
'fire-engines'	1
'porcupine'	1
'overruns'	1
'god-bullied'	1
'half-suspected'	1
'smacks'	1
'spanned'	1
'haphazard-like'	1
'foamin'	1
'trim'	1
'glazier'	1
'dispirited'	1
'sly'	1
'incorrect'	1
'gleig'	1
'displays'	1
'layn'	1
'crotchets'	1
'death-glimmer'	1
'presentiments'	1
'discoverer'	1
'whipped'	1
'vum'	1
'heterogeneously'	1
'cancer'	1
'invitingly'	1
'invocation'	1
'brats'	1
'screams'	1
'cannibally'	1
'territorial'	1
'wheezing'	1
'spout-holes'	1
'appendage'	1
'belubed'	1
'developing'	1
'journeys'	1
'spiracles'	1
'footpads'	1
'lents'	1
'unoutgrown'	1
'last-mentioned'	1
'interpreters'	1
'miscreants'	1
'drugged-harpoons'	1
'sea-pastures'	1
'orientals'	1
'dissertations'	1
'vesper'	1
'tufts'	1
'corsairs'	1
'extravaganzas'	1
'unsurrendered'	1
'foibles'	1
'union'	1
'loweringly'	1
'pusie'	1
'pester'	1
'northman'	1
'aspirations'	1
'experimental'	1
'peeringly'	1
'squatted'	1
'respected'	1
'enchanting'	1
'severs'	1
'waxed'	1
'abounded'	1
'bravadoes'	1
'burning-glass'	1
'untottering'	1
'coffee-mill'	1
'statistics'	1
'overture'	1
'tahitians'	1
'fan-tails'	1
'legitimately'	1
'lightens'	1
'abel'	1
'overruling'	1
'propped'	1
'sidelingly'	1
'slantings'	1
'pill-box'	1
'rogers'	1
'californian'	1
'annually'	1
'animating'	1
'guides'	1
'verbal'	1
'ether'	1
'derisive'	1
'forbids'	1
'willis'	1
'ellery'	1
'smugglers'	1
'laughter'	1
'two-stranded'	1
'quarrelsomely'	1
'mapped'	1
'christened'	1
'windbound'	1
'carlines'	1
'cabin-window'	1
'veiled'	1
'devoting'	1
'manliness'	1
'verbalists'	1
'situated'	1
'humps'	1
'tosses'	1
'momentarily'	1
'low-arched'	1
'all-quickening'	1
'albicore'	1
'unwelcome'	1
'marvellously'	1
'devote'	1
'rascals'	1
'investigate'	1
'relent'	1
'strolled'	1
'timber-head'	1
'risked'	1
'unload'	1
'haint'	1
'citadels'	1
'concocts'	1
'drills'	1
'untidy'	1
'exactitude'	1
'limits'	1
'allaying'	1
'belaying'	1
'sprains'	1
'punctual'	1
'bushy'	1
'shy'	1
'vestibule'	1
'slip-shod'	1
'dubious-looking'	1
'dietetically'	1
'kindhearted'	1
'panics'	1
'prosperous'	1
'eyelashes'	1
'unlikely'	1
'poor-box'	1
'unceremoniously'	1
'pleasantly'	1
'obviously'	1
'cheerly'	1
'robed'	1
'haunts'	1
'bullocks'	1
'ails'	1
'steadying'	1
'exegetists'	1
'jollily'	1
'turmoil'	1
'forgive'	1
'marring'	1
'reserve'	1
'uncatastrophied'	1
'terrapin'	1
'creeps'	1
'lashless'	1
'sealine'	1
'spangling'	1
'respirations'	1
'ramblings'	1
'incoherently'	1
'renouncing'	1
'drained'	1
'girds'	1
'moodiness'	1
'baptised'	1
'underwriter'	1
'weathering'	1
'prop'	1
'cheese-shaped'	1
'adopting'	1
'spontaneous'	1
'literal'	1
'ript'	1
'dismembering'	1
'machinery'	1
'derives'	1
'slacking'	1
'goddess'	1
'wittiness'	1
'ligature'	1
'demselves'	1
'suspecting'	1
'flowered'	1
'cashier'	1
'thawed'	1
'a''lee'	1
'empty-handedness'	1
'pantheists'	1
'cut-throats'	1
'revellers'	1
'cricket-players'	1
'canting'	1
'pugilists'	1
'sulkies'	1
'mast-headers'	1
'cup-bearers'	1
'smokers'	1
'mints'	1
'unhealing'	1
'erection'	1
'elder'	1
'equipped'	1
'transcribe'	1
'sluggishly'	1
'dislocation'	1
'shrivel'	1
'brunt'	1
'perceptible'	1
'flailings'	1
'clasp'	1
'ponchos'	1
'humpback'	1
'har'	1
'esteemeth'	1
'barreller'	1
'metres'	1
'seminal'	1
'agrarian'	1
'tideless'	1
'invention'	1
'lament'	1
'albatrosses'	1
'sea-king'	1
'substantiates'	1
'post-diluvian'	1
'hired'	1
'steel-blue'	1
'schmerenburgh'	1
'backwardly'	1
'attest'	1
'scorches'	1
'begets'	1
'dartingly'	1
'look-e'	1
'ensconced'	1
'painter''s'	1
'repeating'	1
'lexicographer'	1
'quaff'	1
'hag'	1
'watchmen'	1
'courteous'	1
'plausible'	1
'honest-hearted'	1
'flanking'	1
'forswearing'	1
'unreverenced'	1
'roomy'	1
'police'	1
'spheres'	1
'brained'	1
'commenting'	1
'americas'	1
'brawlers'	1
'gentleness'	1
'heaven-abiding'	1
'meritoque'	1
'respires'	1
'gull-like'	1
'describes'	1
'catacombs'	1
'cipher'	1
'single-sheaved'	1
'strello'	1
'sun-toasted'	1
'energies'	1
'outs'	1
'hymns'	1
'invocations'	1
'rarities'	1
'guide'	1
'loop'	1
'straggling'	1
'tell-ee'	1
'confound'	1
'speechlessly'	1
'fairer'	1
'firm-seated'	1
'luffs'	1
'jury'	1
'erectly'	1
'recluseness'	1
'servants'	1
'soberly'	1
'recurred'	1
'hair-oil'	1
'wights'	1
'clearest-grained'	1
'proverbially'	1
'defied'	1
'circumstanced'	1
'parade'	1
'infecting'	1
'skippers'	1
'historic'	1
'whaling-ships'	1
'schoolmasters'	1
'fourteen'	1
'systematized'	1
'good-hearted'	1
'sneaking'	1
'flag-staff'	1
'cynical'	1
'virtuous'	1
'lurid'	1
'paregoric'	1
'frugal'	1
'stunning'	1
'enchanter'	1
'unsuffusing'	1
'eloquent'	1
'offensive'	1
'snarls'	1
'unexaggerated'	1
'shipwrecks'	1
'annawon'	1
'rapture'	1
'caution'	1
'successively'	1
'scraggy'	1
'flavorish'	1
'publisher'	1
'organ-boys'	1
'scruples'	1
'supplicating'	1
'besieged'	1
'bantering'	1
'fable-mongering'	1
'volunteered'	1
'rivallingly'	1
'reiterated'	1
'campaign'	1
'ceremonies'	1
'bags'	1
'funereally'	1
'invertedly'	1
'contradict'	1
'betakes'	1
'contenting'	1
'confidentially'	1
'slicings'	1
'town-crier'	1
'thundered'	1
'nerve'	1
'outspreadingly'	1
'chalices'	1
'managed'	1
'asphaltic'	1
'pavement'	1
'imbecility'	1
'nicholas'	1
'rapidity'	1
'conceited'	1
'ignoramus'	1
'spurzheim'	1
'felled'	1
'undecipherable'	1
'unhinted'	1
'unchanged'	1
'unsaid'	1
'vehicle'	1
'lascar'	1
'managers'	1
'popped'	1
'quicksand'	1
'moon-lit'	1
'fetor'	1
'deplore'	1
'encamp'	1
'whale-teeth'	1
'kedron'	1
'parm'	1
'cognisable'	1
'placid'	1
'coercing'	1
'appellations'	1
'swamping'	1
'quivered'	1
'drive''em'	1
'individualizing'	1
'critics'	1
'fire-waters'	1
'traditional'	1
'inducing'	1
'diagonal'	1
'clenching'	1
'swamped'	1
'overpowered'	1
'delegated'	1
'trimming'	1
'pulls'	1
'whale-spades'	1
'cougar'	1
'consciously'	1
'succeeds'	1
'platformed'	1
'spurn'	1
'supperless'	1
'unoccupied'	1
'anyways'	1
'subdivisions'	1
'collectedness'	1
'disgorge'	1
'lets'	1
'congeal'	1
'sea-taste'	1
'bungle'	1
'cleats'	1
'prefigured'	1
'albert'	1
'durer'	1
'anyway'	1
'partiality'	1
'unsurrenderable'	1
'wilfulness'	1
'head-peddler'	1
'achieve'	1
'sipping'	1
'joins'	1
'healthful'	1
'regained'	1
'rechurned'	1
'sported'	1
'liabilities'	1
'computed'	1
'abstraction'	1
'shave'	1
'shark-bone'	1
'mss'	1
'strains'	1
'swarming-time'	1
'disintegrate'	1
'thanked'	1
'snuff-box'	1
'darkling'	1
'circus'	1
'provoke'	1
'wide-rolling'	1
'corky'	1
'encircles'	1
'knocks'	1
'owns'	1
'goring'	1
'hearted'	1
'conical'	1
'clapt'	1
'hammering'	1
'upside'	1
'luckily'	1
'lusty'	1
'trimmed'	1
'prophesied'	1
'lends'	1
'summer-cool'	1
'advised'	1
'authenticated'	1
'goberned'	1
'deserving'	1
'thirstily'	1
'inter-indebtedness'	1
'accurate'	1
'grappling'	1
'maliciously'	1
'liken'	1
'reelingly'	1
'curdling'	1
'manliest'	1
'reaches'	1
'contusions'	1
'gallantly'	1
'consulting'	1
'hooroosh'	1
'phenomena'	1
'genera'	1
'grinding'	1
'appreciative'	1
'to-and-fro'	1
'pulpy'	1
'jerkingly'	1
'cannibalistically'	1
'managing'	1
'centres'	1
'eyest'	1
'death-glorious'	1
'coppers'	1
'crushing'	1
'eschewed'	1
'talks'	1
'waxes'	1
'baulks'	1
'mumbled'	1
'enacted'	1
'creates'	1
'fetches'	1
'smites'	1
'pitted'	1
'spied'	1
'weaves'	1
'narrates'	1
'bought'	1
'insinuates'	1
'groans'	1
'drilled'	1
'tucks'	1
'fan-tail'	1
'grows'	1
'conceives'	1
'hai'	1
'conjures'	1
'attains'	1
'sneaks'	1
'awarded'	1
'skulks'	1
'soars'	1
'bawled'	1
'transports'	1
'rallies'	1
'structures'	1
'squilgee'	1
'walter'	1
'canny'	1
'urging'	1
'kissed'	1
'ebon'	1
'paled'	1
'midwifery'	1
'suspiciously'	1
'pinny'	1
'huskily'	1
'orisons'	1
'simeon'	1
'grunted'	1
'close-grained'	1
'turkish-rugged'	1
'burnish'	1
'unsheathes'	1
'muffling'	1
'pleases'	1
'perusal'	1
'plumage-like'	1
'reverberations'	1
'allurements'	1
'exported'	1
'counting-room'	1
'changeless'	1
'unwedded'	1
'contradicted'	1
'ribby'	1
'northwards'	1
'quoggy'	1
'outworks'	1
'aggregations'	1
'outbellying'	1
'shoaling'	1
'frustrate'	1
'chipped'	1
'completing'	1
'whaled'	1
'exacted'	1
'violate'	1
'hostilely'	1
'impairs'	1
'alights'	1
'delude'	1
'wriggles'	1
'piloted'	1
'methodization'	1
'reckoned'	1
'gardening'	1
'peeping'	1
'wary'	1
'harbourless'	1
'waiter'	1
'subdivide'	1
'fresher'	1
'undiluted'	1
'cope-stones'	1
'quenchless'	1
'surroundingly'	1
'brick-kiln'	1
'inconclusive'	1
'deception'	1
'twigging'	1
'jokes'	1
'drowsiness'	1
'sceptre'	1
'mistrust'	1
'hawks'	1
'durability'	1
'trading'	1
'whitenesses'	1
'thoughtless'	1
'inadequately'	1
'forward-flowing'	1
'sonorous'	1
'countrymen'	1
'ideality'	1
'edgewise'	1
'feathery'	1
'drawled'	1
'stair-like'	1
'vain-gloriously'	1
'improbable'	1
'aloof'	1
'intemperately'	1
'repressed'	1
'congenialities'	1
'sideway'	1
'obscuring'	1
'narrations'	1
'foresail'	1
'rattle'	1
'seed'	1
'two-edged'	1
'foretell'	1
'bone-fingers'	1
'sternly'	1
'assisting'	1
'authoritatively'	1
'warming'	1
'sea-shell'	1
'squitchy'	1
'hoard'	1
'reviewed'	1
'snoring'	1
'palavering'	1
'patted'	1
'tiled'	1
'comply'	1
'pennies'	1
'feathering'	1
'comprehensively'	1
'forbidden'	1
'blue-veined'	1
'budding'	1
'magian'	1
'peasant'	1
'pert'	1
'stiffening'	1
'wrapping'	1
'observant'	1
'rumbled'	1
'ill-humor'	1
'dusting'	1
'patrolling'	1
'horatii'	1
'kingdoms'	1
'heavy-hearted'	1
'punctures'	1
'fourths'	1
'blithe'	1
'pulsations'	1
'emblazoning'	1
'leewardings'	1
'lubber-like'	1
'assembly'	1
'sunshine'	1
'reddish'	1
'pricked'	1
'designates'	1
'credible'	1
'procuring'	1
'unlacing'	1
'stowing'	1
'decapitating'	1
'drugging'	1
'evincing'	1
'operating'	1
'marvelling'	1
'fatherless'	1
'healed'	1
'quig'	1
'visitants'	1
'scrupulously'	1
'unstricken'	1
'exhumed'	1
'untasted'	1
'blindfold'	1
'belfast'	1
'aunts'	1
'bestreaked'	1
'money-making'	1
'ramparts'	1
'duplicates'	1
'excitements'	1
'dock'	1
'woodcock'	1
'idolators'	1
'sartainty'	1
'quadrupeds'	1
'metropolis'	1
'f-shaped'	1
'earls'	1
'thinkest'	1
'hydriote'	1
'swagger'	1
'long-island'	1
'crucifix'	1
'manly'	1
'top-gallant-sails'	1
'spindles'	1
'jealousy'	1
'approximate'	1
'satisfactorily'	1
'vacated'	1
'evinces'	1
'idealized'	1
'prevents'	1
'horrifying'	1
'stirrings'	1
'solicitudes'	1
'forts'	1
'abiding'	1
'forty-two'	1
'optically'	1
'autumnal'	1
'exhaling'	1
'billion'	1
'credulities'	1
'whaleboat'	1
'twigged'	1
'sweepers'	1
'foreseen'	1
'encasing'	1
'disorders'	1
'appropriated'	1
'gestation'	1
'scrawl'	1
'depose'	1
'surpass'	1
'sawed'	1
'sordid'	1
'seventy-four'	1
'bounced'	1
'monied'	1
'unknowing'	1
'widening'	1
'lend'	1
'topers'	1
'forlornly'	1
'blanche'	1
'sharppointed'	1
'omnisciently'	1
'hop-poles'	1
'deceased'	1
'loon'	1
'wrangling'	1
'sea-sick'	1
'manipulator'	1
'militia'	1
'gulp'	1
'amend'	1
'unlettered'	1
'blister'	1
'gros'	1
'wearisome'	1
'quarrelsome'	1
'long-armed'	1
'scentless'	1
'vagrant'	1
'availing'	1
'entrails'	1
'fatalities'	1
'brimmers'	1
'truthful'	1
'sing-song'	1
'trope'	1
'thousand-fold'	1
'unlock'	1
'dogger'	1
'puritans'	1
'zeuglodon'	1
'inclining'	1
'writhed'	1
'contented'	1
'communicated'	1
'interpreted'	1
'sighting'	1
'destinations'	1
'australian'	1
'neck-vertebra'	1
'performance'	1
'sally'	1
'deceive'	1
'ripplingly'	1
'bosom-friend'	1
'balmy'	1
'sloop'	1
'bedroom'	1
'frisky'	1
'parti-coloured'	1
'oval'	1
'nappishness'	1
'milliner'	1
'flaxen-haired'	1
'anyone'	1
'determining'	1
'sentimentally'	1
'upcast'	1
'symbolically'	1
'here''s'	1
'plungingly'	1
'woracious'	1
'fabricated'	1
'inscribed'	1
'warming-pans'	1
'spliced'	1
'substituted'	1
'collared'	1
'tail-tendon'	1
'stilts'	1
'elm'	1
'galliot-toed'	1
'notched'	1
'isolato'	1
'spaciousness'	1
'purty'	1
'napkin'	1
'foetal'	1
'capes'	1
'plumb'	1
'seventy-fours'	1
'bulks'	1
'honing'	1
'fiendish'	1
'conducting'	1
'beseech'	1
'gowns'	1
'clover'	1
'radiates'	1
'vindictively'	1
'consent'	1
'markest'	1
'physiologist'	1
'bequeathed'	1
'antony'	1
'morrel'	1
'folger'	1
'red-billed'	1
'occult'	1
'enviable'	1
'edifices'	1
'indiscreet'	1
'primeval'	1
'struggles'	1
'miserly'	1
'black-bordered'	1
'disheartening'	1
'garden-chairs'	1
'negations'	1
'disconnected'	1
'lave'	1
'foam-fountain'	1
'prescient'	1
'sorcery'	1
'sea-unicorn'	1
'totally'	1
'substantive'	1
'deformity'	1
'conjuror'	1
'bumping'	1
'mannerly'	1
'unsourced'	1
'ruminating'	1
'hay-making'	1
'glitteringly'	1
'alluringly'	1
'paddling'	1
'tomorrow'	1
'seconds'	1
'tick'	1
'phraseology'	1
'resign'	1
'patronising'	1
'negroes'	1
'fatalists'	1
'procedures'	1
'unsettled'	1
'wiping'	1
'flitted'	1
'lighthouse'	1
'pang'	1
'stupor'	1
'empty-handed'	1
'vowing'	1
'choke'	1
'collaring'	1
'buried-alive'	1
'treacheries'	1
'hugely'	1
'reined'	1
'levelling'	1
'postponing'	1
'assumes'	1
'tahitan'	1
'reminding'	1
'over-arched'	1
'pennoned'	1
'ireful'	1
'knitted'	1
'perspective'	1
'depreciates'	1
'discoveries'	1
'irresolute'	1
'judicious'	1
'mephistophelean'	1
'braining'	1
'repulses'	1
'disbands'	1
'uncharted'	1
'common-sense'	1
'crucified'	1
'sea-shells'	1
'quoins'	1
'teats'	1
'heron-built'	1
'del'	1
'ecuador'	1
'steeple'	1
'despot'	1
'boat-spade'	1
'stig'	1
'pressing'	1
'flattening'	1
'coax'	1
'plazza'	1
'collar'	1
'odorless'	1
'square-toed'	1
'luggers'	1
'possessions'	1
'sheaved'	1
'voyagers'	1
'gifts'	1
'gropes'	1
'noticing'	1
'vicinities'	1
'royalties'	1
'molifier'	1
'task-master'	1
'driver'	1
'wigwams'	1
'mustered'	1
'childish'	1
'crowing'	1
'trooped'	1
'brewery'	1
'twelve-o''clock-at-night'	1
'hatchet-faced'	1
'stabs'	1
'pontoppodan'	1
'shudderingly'	1
'5th'	1
'subtilize'	1
'water-rat'	1
'gentler'	1
'pendulum'	1
'likenesses'	1
'riotously'	1
'left-handed'	1
'defiles'	1
'couch'	1
'deepening'	1
'feline'	1
'athletic'	1
'south-sea-men'	1
'easterly'	1
'mournful'	1
'thunder-cloven'	1
'sea-terms'	1
'thriving'	1
'self-denying'	1
'sorrowful'	1
'lamentable'	1
'remarked'	1
'obstreperously'	1
'tyrannical'	1
'malignantly'	1
'refreshing'	1
'delectable'	1
'piously'	1
'subdivided'	1
'mammoth'	1
'azimuth'	1
'thomas'	1
'collated'	1
'bantam'	1
'pelisse'	1
'cavaliers'	1
'cambrics'	1
'maples'	1
'holofernes'	1
'whiffs'	1
'batten'	1
'edict'	1
'lividly'	1
'hotel'	1
'stringy'	1
'grandiloquent'	1
'meadow-like'	1
'responses'	1
'lightness'	1
'tipping'	1
'sheep-shearing'	1
'unsuccessful'	1
'onsets'	1
'amputations'	1
'chiseled'	1
'spade-pole'	1
'way-side'	1
'peacefulness'	1
'recruit'	1
'outyell'	1
'unhinge'	1
'decoration'	1
'confining'	1
'resisted'	1
'counteracting'	1
'unfort''nate'	1
'engrossed'	1
'copying'	1
'abstract'	1
'mow'	1
'disputes'	1
'thought-engendering'	1
'pearl-coloured'	1
'habeat'	1
'caput'	1
'throttle'	1
'pilfering'	1
'daunted'	1
'deciphered'	1
'bamboo'	1
'compendious'	1
'cent'	1
'thou''st'	1
'boasts'	1
'wilds'	1
'provoked'	1
'migrating'	1
'news-telling'	1
'fishing'	1
'dampier''s'	1
'ascertained'	1
'passages'	1
'inquiries'	1
'startlingly'	1
'tint'	1
'tekel'	1
'upharsin'	1
'idiom'	1
'kine'	1
'goose'	1
'untattooed'	1
'nimbly'	1
'hop-skip-and-jump'	1
'sharked'	1
'abominate'	1
'cypher'	1
'civilly'	1
'impersonated'	1
'societies'	1
'tattered'	1
'pea-jacket'	1
'deduction'	1
'land-like'	1
'warfare'	1
'illuminating'	1
'bashfulness'	1
'interchangeably'	1
'slights'	1
'bluff'	1
'transferring'	1
'imminglings'	1
'blown-off'	1
'despite'	1
'unofficially'	1
'nasty'	1
'starve'	1
'perpetuates'	1
'criminal'	1
'dad'	1
'valor-ruined'	1
'sinner'	1
'oders'	1
't''all'	1
'dawned'	1
'radiant'	1
'sachem'	1
'uniformly'	1
'pike-headed'	1
'rex'	1
'announces'	1
'unapprehensive'	1
'suppress'	1
'unimpressed'	1
'fondly'	1
'legatees'	1
'rearward'	1
'fray'	1
'medallion-shaped'	1
'greyhound'	1
'medes'	1
'impairing'	1
'vitiated'	1
'lacks'	1
'famishing'	1
'jingle'	1
'unfurling'	1
'new-life'	1
'gambol'	1
'leviathan''s'	1
'impiousness'	1
'poverty-stricken'	1
'placelessly'	1
'originated'	1
'christenings'	1
'scrutinized'	1
'blotted'	1
'villainies'	1
'hedgehog'	1
'medicinally'	1
'nuts'	1
'favourites'	1
'wherewith'	1
'enfoldings'	1
'hems'	1
'germain'	1
'scuttling'	1
'intrepidly'	1
'shouldering'	1
'subalterns'	1
'discovers'	1
'graded'	1
'foremast-hand'	1
'coal-black'	1
'negro-savage'	1
'gradations'	1
'observatory'	1
'gazes'	1
'boundary'	1
'antics'	1
'placidly'	1
'searchingly'	1
'waive'	1
'developments'	1
'furls'	1
'costume'	1
'commend'	1
'tindering'	1
'satirizing'	1
'centralization'	1
'tainted'	1
'graduates'	1
'warmest'	1
'wits'	1
'prose'	1
'abominated'	1
'debel'	1
'chaotic'	1
'dissent'	1
'avatar'	1
'obeys'	1
'seth'	1
'lunatic'	1
'cabalistics'	1
'sea-custom'	1
'phrases'	1
'afflictions'	1
'employment'	1
'bids'	1
'keg'	1
'characteristically'	1
'blackberrying'	1
'foreknew'	1
'halving'	1
'gouty'	1
'methuselah'	1
'sobbings'	1
'cymballing'	1
'accessible'	1
'aesthetically'	1
'greener'	1
'scratch'	1
'engendering'	1
'flaky'	1
'evoke'	1
'tabernacle'	1
'commandingly'	1
'mazy'	1
'agrees'	1
'saws'	1
'ponderings'	1
'mothered'	1
'exterminates'	1
'officially'	1
'redder'	1
'new-hatched'	1
'cheerful-looking'	1
'bepatched'	1
'death-knell'	1
'spawned'	1
'dimly-discovered'	1
'pore'	1
'lance-pole'	1
'being''s'	1
'betokening'	1
'hill-sides'	1
'blandness'	1
'a-plenty'	1
'ebbs'	1
'benevolently'	1
'whistlingly'	1
'solus'	1
'sinewing'	1
'wished'	1
'horizons'	1
'disable'	1
'listener'	1
'falsely'	1
'confine'	1
'touchy'	1
'close-reef'	1
'creating'	1
'attract'	1
'slopingly'	1
'grazes'	1
'mad''st'	1
'generalizing'	1
'acknowledges'	1
'reforming'	1
'borneo'	1
'cruising-grounds'	1
'shadowy'	1
'oder'	1
'pot'	1
'wantonly'	1
'forbid'	1
'incarnated'	1
'enthusiasm'	1
'homes'	1
'bitingly'	1
'mastering'	1
'shindy'	1
'impediments'	1
'presaged'	1
'enumerated'	1
'philosophical'	1
'subservient'	1
'clearings'	1
'rat'	1
'staggeringly'	1
'besmoked'	1
'wide-awake'	1
'sled-like'	1
'beckoned'	1
'inspectingly'	1
'philologically'	1
'ejaculation'	1
'frights'	1
'tenement'	1
'token-pieces'	1
'baffle'	1
'resist'	1
'submitted'	1
'unrolling'	1
'ineffectual'	1
'heath'	1
'cindered'	1
'dar''st'	1
'infesting'	1
'outraged'	1
'predicament'	1
'detected'	1
'tellin'	1
'disproved'	1
'gnawing'	1
'fullers'	1
'lording'	1
'upheaved'	1
'elevation'	1
'discrimination'	1
'abortion'	1
'battened'	1
'unstaggering'	1
'analogies'	1
'pagoda-looking'	1
'carey'	1
'honeymoon'	1
'creagh'	1
'inactive'	1
'embodied'	1
'sports'	1
'half-splintering'	1
'turkeys'	1
'molesting'	1
'boards'	1
'penal'	1
'gout'	1
'embarrassed'	1
'yoking'	1
'unhappy'	1
'epitaphs'	1
'confines'	1
'gazettes'	1
'turbaned'	1
'lawful'	1
'fixture'	1
'veneration'	1
'murmur'	1
'withstanding'	1
'self-esteem'	1
'strandings'	1
'promises'	1
'crusader'	1
'autumn'	1
'auto-da-fe'	1
'offence'	1
'records'	1
'foothold'	1
'stagnant'	1
'tie'	1
'realize'	1
'represents'	1
'chucks'	1
'soothes'	1
'unchallenged'	1
'drawbacks'	1
'premeditated'	1
'south-sea'	1
'a''low'	1
'southwards'	1
'dishes'	1
'milkiness'	1
'deadreckoning'	1
'jonathan'	1
'soils'	1
'invaded'	1
'accountable'	1
'truer'	1
'cascading'	1
'dispenses'	1
'beggar'	1
'unfeatured'	1
'languages'	1
'cable-like'	1
'modifying'	1
'gold-beaten'	1
'bowie-knives'	1
'unbiased'	1
'predominating'	1
'head-foremost'	1
'wisely'	1
'witnesses'	1
'cream-colour'	1
'farmer'	1
'individually'	1
'sherbet'	1
'fan-like'	1
'handicrafts'	1
'vales'	1
'billiard-ball'	1
'nun'	1
'sailor-savage'	1
'headless'	1
'weasel'	1
'sea-fowls'	1
'sahara'	1
'applying'	1
'scarfing'	1
'plummet'	1
'druggist'	1
'foulness'	1
'unsubduable'	1
'literature'	1
'spring-carriage'	1
'sinning'	1
'predicted'	1
'anoints'	1
'misfortunes'	1
'wondrousness'	1
'si'	1
'satiety'	1
'capsize'	1
'leash'	1
'rang'	1
'damocles'	1
'capping'	1
'bow-window'	1
'statutory'	1
'bet'	1
'flaked'	1
'sinned'	1
'half-fabulous'	1
'stammering'	1
'loosening'	1
'regent'	1
'blasphemous'	1
'hind'	1
'broad-shouldered'	1
'youngish'	1
'waiving'	1
'function'	1
'journeyman'	1
'affording'	1
'fitting'	1
'comest'	1
'maiming'	1
'queen-pinmoney'	1
'uneven'	1
'kedger'	1
'thereabouts'	1
'inexpressive'	1
'malay'	1
'crookedly'	1
'protuberance'	1
'incompetency'	1
'wrapall'	1
'universality'	1
'astral'	1
'smeerenberg'	1
'oly-cooks'	1
'indigestion'	1
'melancthon'	1
'tunic'	1
'dreadnaught'	1
'envy'	1
'speckled'	1
'denials'	1
'hardicanutes'	1
'randolphs'	1
'forty-barrel-bulls'	1
'harmony'	1
'weakly'	1
'occupants'	1
'bailer'	1
'whale-fastener'	1
'spear-paddle'	1
'sea-horse'	1
'plaudits'	1
'amain'	1
'salute'	1
'investigated'	1
'officiating'	1
'obtains'	1
'car'	1
'denotes'	1
'immutably'	1
'revengeful'	1
'water-locked'	1
'flashings'	1
'penem'	1
'water-land'	1
'rumours'	1
'tenderness'	1
'soulless'	1
'vicissitude'	1
'corn-field'	1
'raked'	1
'dark-looking'	1
'espying'	1
'fished'	1
'domesticated'	1
'pervades'	1
'flambeaux'	1
'a''most'	1
'bumped'	1
'congeniality'	1
'division'	1
'sticking-plaster'	1
'digressively'	1
'oddish'	1
'gardenny'	1
'overdone'	1
'hard-hearted'	1
'distrust'	1
'honed'	1
'lurchingly'	1
'miss'	1
'camphorated'	1
'adverse'	1
'wavingly'	1
'untried'	1
'toughness'	1
'telegraph'	1
'allegory'	1
